country,date,"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Agriculture, forestry, and fishing, value added (% of GDP)",Armed forces personnel (% of total labor force),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),"Death rate, crude (per 1,000 people)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),"Fertility rate, total (births per woman)",GDP (current US$),GDP growth (annual %),GINI index (World Bank estimate),"Government expenditure on education, total (% of government expenditure)",Income share held by fourth 20%,Income share held by highest 20%,Income share held by lowest 20%,Income share held by second 20%,Income share held by third 20%,"Industry (including construction), value added (% of GDP)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)",Merchandise trade (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population density (people per sq. km of land area),Population growth (annual %),Population in the largest city (% of urban population),Population living in slums (% of urban population),"Population, female","Population, male","Population, total",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of undernourishment (% of population),"Prevalence of underweight, weight for age (% of children under 5)",Rural population (% of total population),"Services, value added (% of GDP)",Surface area (sq. km),Tax revenue (% of GDP),Urban population (% of total population),Urban population growth (annual %)
Austria,1978,,,36.6126,58.5802460851425,24.1888660271148,34.3913800580277,4.41461394896382,,11.3,,12.5,,,,,,,,,,,,1.6,62052258694.2102,-0.210653450960095,,,,,,,,33.8423834520677,72.0121951219512,,,45.4358964416402,1.42921261189068,0.0,,21.6870512033744,63.0595565486534,15.2533922479722,91.5755025429886,-0.080961041675265,31.479134242288,,3988996.0,3573309.0,7562305.0,,,,,,,34.629,50.5267172502706,83879.00390625,18.7775498563958,65.371,-0.0656801457250336
Austria,1977,,,38.234,59.6538820716617,24.1417244468596,35.5121576248022,4.41013557595757,,11.3,,12.2,,,,,,,,,,,,1.63,51545759220.7143,5.07998079916527,,,,,,,,33.6022058375951,71.9146341463415,,,46.6633926120036,1.34595189062191,0.0,,22.2432147601229,62.6354926605851,15.1212925792921,91.6496730443207,0.0383904939016918,31.6357921744189,,3994504.0,3573926.0,7568430.0,,,,,,,34.639,50.5280219535685,83879.00390625,17.9992930878546,65.361,0.0537056723751644
Austria,1976,,,41.6102,60.5540119058508,23.9824733448964,36.5715385609544,5.10631875337806,,11.6,,12.6,,,,,,,,,,,,1.69,42959976068.1138,4.57844540313283,,,,,,,,33.9985957592584,71.5658536585366,,,46.6224654507341,1.36519681077057,0.0,,22.7783428038272,62.2843388782958,14.937318317877,91.6144950351175,-0.176672284747108,31.8309572573302,,3995265.0,3570260.0,7565525.0,,,,,,,34.649,49.6039200212557,83879.00390625,17.8623323843713,65.351,-0.161373852668961
Austria,1975,,,44.9864,61.3734270201214,23.7683594165868,37.6050676035346,,,12.4,,12.7,,,,,,,,,,,,1.83,40059206763.056,-0.363735739528693,,,,,,,,,71.1146341463415,,,42.2200072508619,1.45127836371395,0.0,,23.3031352808421,61.9680769929229,14.728787726235,91.7764955194963,-0.265319410736808,31.9590091619143,,4004755.0,3574148.0,7578903.0,,,,,,,34.659,,83879.00390625,18.0109254054139,65.341,-0.250023852952947
Austria,1974,,,48.3626,62.1959720782669,23.7206665562456,38.4753055220213,,,12.8,,12.4,,,,,,,,,,,,1.91,35189299985.2768,3.94213813939555,,,,,,,,,71.0121951219512,,,45.9884112692522,1.27688251935917,,,23.721494986422,61.6538054545526,14.6246995590254,92.0203196899976,0.170205767697282,32.0588986505867,,4017988.0,3581050.0,7599038.0,,,,,,,34.669,,83879.00390625,18.3973409930983,65.331,0.185526977301486
Austria,1973,,,51.7388,62.813501338158,23.6045061692625,39.2089951688955,,,12.9,,12.2,,,,,,,,,,,,1.94,29515467987.912,4.89043542507672,,,,,,,,,71.0146341463415,,,42.0186459692227,1.1849885730058,,,24.0821525778996,61.4199694625983,14.4978779595021,91.8638290142892,0.554041398958361,32.2994692982863,,4013905.0,3572210.0,7586115.0,,,,,,,34.679,,83879.00390625,18.1969508473203,65.321,0.569350304239537
Austria,1972,,,55.115,63.1649568037477,23.4117739931418,39.7531828106059,,,13.8,,12.6,,,,,,,,,,,,2.08,22059612417.4058,6.20786098645996,,,,,,,,,70.4634146341463,,,41.2473248751214,1.20228666458138,,,24.3637975775865,61.2876704052978,14.3485320171157,91.3562727052555,0.581190352265189,32.666733371313,,3994602.0,3549599.0,7544201.0,,,,,,,34.689,,83879.00390625,17.888785545061,65.311,0.596495457290511
Austria,1971,,,56.2274,63.15674527126,23.1265044804314,40.0302407908287,,,14.5,,13.0,,,,,2.5579,,,38.32165,,,,2.2,17858485956.6031,5.11496871403365,,,,,,,,,70.1146341463415,,,41.2017010729814,1.24610695391068,,,24.5348421395593,61.2907498205379,14.1744080399028,90.8268588035844,0.446245581370136,33.0476592981876,,3974418.0,3526064.0,7500482.0,,,,,,,34.699,,83879.00390625,,65.301,0.512120901956982
Austria,1970,,,57.3398,62.7484844535249,22.7370767160537,40.0114077374712,,,15.0,,13.2,,,,,,,,,,,,2.29,15373005768.7219,6.32114254507779,,,,,,,,,69.9146341463415,,,41.6704455613601,1.38013012131531,0.0,,24.5848089716147,61.4445070200668,13.9706840083185,90.4224509566481,0.349218946276921,33.256308242102,,3959731.0,3507355.0,7467086.0,,,,,,,34.742,,83879.00390625,,65.258,0.425870620044707
Austria,1969,,,58.4522,62.1435119440754,22.4227470752394,39.720764868836,,,16.3,,13.3,,,,,,,,,,,,2.49,13582798556.2404,6.2758671660702,,,,,,,,,69.8331707317073,,,38.5561191849815,1.49925656716418,,,24.497288934086,61.6737613154947,13.8289497504194,90.1072293533543,0.345331646244521,33.4138197748097,,3948984.0,3492071.0,7441055.0,,,,,,,34.792,,83879.00390625,,65.208,0.420510193984
Austria,1968,,,59.5646,61.1879788778057,22.0376226858609,39.1503561919448,,,17.0,,12.9,,,,,,,,,,,,2.58,12440625312.8685,4.47231278246069,,,,,,,,,70.0575609756098,,,36.0512424995288,1.54267474905488,,,24.2886324615949,62.0393707762227,13.6719967621824,89.7965972390409,0.519254261579197,33.5702497743078,,3938481.0,3476922.0,7415403.0,,,,,,,34.841,,83879.00390625,,65.159,0.594482374228103
Austria,1967,,,60.677,59.9907957012194,21.594317278078,38.3964784231414,,,17.3,,12.9,,,,,,,,,,,,2.62,11579431668.9165,3.00804779775493,,,,,,,,,69.9178048780488,,,35.5630579957931,1.60916641574175,,,23.9991748196709,62.5035976591591,13.4972275211699,89.331533058852,0.747425220117069,33.7861946388245,,3921206.0,3455792.0,7376998.0,,,,,,,34.89,,83879.00390625,,65.11,0.822710089949633
Austria,1966,,,59.2202,58.7218990271488,21.1139004855911,37.6079985415577,,,17.6,,12.5,,,,,,,,,,,,2.66,10887682273.1014,5.64286141093268,,,,,,,,,70.0458536585366,,,36.848981255743,1.62440513164265,,,23.6942754861104,63.0032751923223,13.3024493215673,88.6663356744975,0.701396116235274,34.0811942712229,,3895084.0,3426982.0,7322066.0,,,,,,,34.939,,83879.00390625,,65.061,0.778261603323399
Austria,1965,,,57.7634,57.4750583041379,20.6090616585751,36.8659966455628,,,17.9,,13.0,,,,,,,,,,,,2.7,9994070615.85997,3.48017491799561,,,,,,,,,69.7221951219512,,,37.0319576702484,1.50721338742394,0.0,,23.4106914593771,63.5021172711117,13.0871912695112,88.0466093485105,0.649729875576735,34.3635058912035,,3870859.0,3400030.0,7270889.0,,,,,,,34.989,,83879.00390625,,65.011,0.725129201738544
Austria,1964,,,56.3066,56.3093235540665,20.1756883836729,36.1336351703935,,,18.5,,12.3,,,,,,,,,,,,2.79,9169983885.71185,6.12435373762833,,,,,,,,,69.9219512195122,,,36.0851233899756,1.88730024255788,,,23.1167442635436,63.9757136452671,12.9075420911893,87.4763986437394,0.666548205291217,34.6297013718679,,3848701.0,3375100.0,7223801.0,,,,,,,35.038,,83879.00390625,,64.962,0.742017957376947
Austria,1963,,,54.8498,55.248818998147,19.750158746986,35.498660251161,,,18.8,,12.8,,,,,,,,,,,,2.82,8374175257.73075,4.13826758157036,,,,,,,,,69.4436585365854,,,35.8363648674486,1.57966775838201,,,22.8656587835072,64.4127236298004,12.7216175866924,86.8952651973844,0.642362670652079,34.9039315728481,,3825938.0,3349873.0,7175811.0,,,,,,,35.087,,83879.00390625,,64.913,0.719407567673838
Austria,1962,,,53.393,54.2928308730046,19.3325896262601,34.9602412467445,,,18.7,,12.7,,,,,,,,,,,,2.8,7756110210.11966,2.64867511295262,,,,,,,,,69.309512195122,,,36.3068590274268,1.35207185896469,,,22.6583741719277,64.811823889142,12.5298019389302,86.3388713974328,0.612895847822874,35.1723289403465,,3804090.0,3325774.0,7129864.0,,,,,,,35.137,,83879.00390625,,64.863,0.688471400592561
Austria,1961,,,50.8922,53.3718413302574,18.9231352937523,34.4487060365051,,,18.6,,12.1,,,,,,,,,,,,2.78,7311749633.36229,5.53797931684525,,,,,,,,,69.5773170731707,,,36.7490701232393,1.30933752302764,,,22.4609071229347,65.2010183455766,12.3380745314888,85.8113223540809,0.548472356417754,35.4318413103315,,3783271.0,3303028.0,7086299.0,,,,,,,35.186,,83879.00390625,,64.814,0.693616918619887
Austria,1960,,,48.3914,52.4030459248008,18.5196085788113,33.8834373459894,,,17.9,,12.7,,,,,,,,,,,,2.69,6592693841.18495,,,,,,,,,,68.5856097560976,,,38.466824959434,1.4581856994971,0.0,,22.2327821342129,65.6154934274448,12.1517244383423,,0.510799364664575,35.6646445964377,,3764742.0,3282797.0,7047539.0,,,,,,,35.28,,,,64.72,0.684001618744037
Belgium,2019,,,,,,,,,,,,,,,,,,,,1.13999998569489,20.4629993438721,78.3970031738281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2018,,,,55.8704697088111,29.2861019418463,26.5843677669648,0.686539593172739,,,,,,,,,,,,,1.15199995040894,20.613000869751,78.2360000610352,,531766935070.733,1.43783467602618,,,,,,,,19.5917831894247,,,,172.413879000966,0.925790634519833,103.4388249,,17.0554227603857,64.1558335012748,18.7887437383395,377.214927344782,0.411541879773053,18.3094284564919,,5778803.0,5643265.0,11422068.0,,,,,,,1.999,68.8300281217308,30530.0,,98.001,0.452363134048895
Belgium,2017,100.0,100.0,4.651,55.3290794008081,28.8664765965663,26.4626028042418,0.662105837201386,0.635247711867519,10.5,,9.6,0.64815,34.68994,14.917,86.50417,36.38061,95.87033,35.12408,69.15045,1.16400003433228,20.7569999694824,78.0800018310547,1.68,494901708704.269,1.73438965580127,,,,,,,,19.6144812597271,81.4390243902439,,,169.623378791288,0.910370732936129,104.7403936,,17.0364792638156,64.3794416479243,18.5840790882601,375.66571994716,0.385228018372369,18.250677833757,,5766141.0,5609017.0,11375158.0,,,,,2.5,,2.039,68.9441440702955,30530.0,23.6628720474436,97.961,0.428116624357897
Belgium,2016,100.0,100.0,4.9266,54.7713516344904,28.4343762356764,26.336975398814,0.634990615977638,0.675256542546656,10.8,,9.5,0.62389,32.16696,13.66187,84.78952,33.76272,95.69925,32.54087,67.08264,1.25100004673004,21.2630004882813,77.4860000610352,1.68,469677213719.194,1.45255222408282,,12.33788,,,,,,19.5279986302554,81.4390243902439,,,165.559447485758,0.918616597784158,110.5368746,,17.0167036273099,64.6114376604001,18.37185871229,374.221334214003,0.506300002451376,18.1877074862457,,5753945.0,5577477.0,11331422.0,,,,,2.5,,2.081,69.1537564233274,30530.0,23.0699283356967,97.919,0.550223217018871
Belgium,2015,100.0,100.0,5.2022,54.193605740924,27.9742851027427,26.2193206381813,0.698754836686794,0.726867710076766,10.8,,9.8,0.58629,31.70948,13.54171,84.35792,33.26115,95.06906,32.06457,66.21058,1.17700004577637,21.4340000152588,77.3889999389648,1.7,455940347170.37,1.73958044796446,27.7,12.16935,22.7,36.5,8.6,14.0,18.1,19.7678828185755,80.9926829268293,,,169.401765997118,0.921874931571041,113.1658212,,17.0041566486002,64.8535339486213,18.1423094027785,372.33143989432,0.579446241677791,18.1467116736501,,5732314.0,5541882.0,11274196.0,0.0,0.2,,,2.5,,2.124,69.0677049798019,30530.0,24.627276833745,97.876,0.623385919307908
Belgium,2014,100.0,100.0,5.4778,53.7373881178284,27.6376308952316,26.0997572225969,0.64940940286428,0.754501474187521,11.2,,9.3,0.49464,31.259,13.49172,82.34054,32.80339,93.87284,31.55278,64.01887,1.21800005435944,21.3929996490479,77.3889999389648,1.74,530808391525.11,1.25467698401434,28.1,12.01019,22.8,36.9,8.6,13.9,17.8,19.6957858623608,81.2878048780488,,,174.430550605981,0.978038254717854,113.4877626,,16.9768450538092,65.0459829229075,17.9771720232834,370.180217965654,0.44392928847521,18.119255451112,,5703536.0,5505521.0,11209057.0,0.0,0.2,,,2.5,,2.167,69.1515786832151,30530.0,26.2486421689704,97.833,0.488911943991581
Belgium,2013,100.0,100.0,5.7534,53.236903384491,27.2564989768559,25.9804044076351,0.687975066511223,0.756457728335252,11.3,,9.8,0.53439,30.24835,12.37929,81.58793,32.98514,93.03236,30.52476,64.27868,1.36000001430511,21.7040004730225,76.9369964599609,1.76,520925468952.938,0.200661827638712,27.7,11.89315,23.0,36.4,8.6,14.1,18.0,19.8794514347002,80.5878048780488,,,176.692647001899,1.01034868244313,110.4106783,,16.9544062587721,65.2584286062527,17.7871651349752,368.540521796565,0.471340143966627,18.0675257107035,,5679989.0,5479418.0,11159407.0,0.2,0.2,,,2.5,,2.211,68.8643874518976,30530.0,26.1903839477922,97.789,0.517369105105909
Belgium,2012,100.0,100.0,6.029,52.7442633911964,26.8723319957528,25.8719313954437,0.784515926576535,0.626234620534458,11.5,,9.8,,,,80.29019,32.71225,92.49424,30.41778,63.2111,1.17200005054474,21.7560005187988,77.0719985961914,1.8,497884216568.867,0.234778700910667,27.5,,22.8,36.4,8.7,14.1,18.0,20.0874528806573,80.3853658536585,,,177.765627137043,1.03819328046625,111.077829,,16.9380727262033,65.4689095291284,17.5930177446682,366.807529722589,0.620163579337378,18.0212612698916,,5653189.0,5453743.0,11106932.0,0.2,0.2,,,2.5,,2.256,68.5985629423063,30530.0,25.7045353020554,97.744,0.667241432726619
Belgium,2011,100.0,100.0,6.8292,52.3287119230453,26.5566295836039,25.7720823394415,0.643909109397549,0.699596678919026,11.7,,9.4,,,,80.10137,32.15628,92.91851,29.80615,62.75993,1.30099999904633,23.2339992523193,75.4660034179688,1.81,527008453886.929,1.79830621979427,28.1,11.70031,22.7,36.8,8.6,14.0,18.0,20.6144820067617,80.5853658536585,,,178.861457164071,1.04350679479608,113.456517,,16.9187295308917,65.6475077341236,17.4337627349848,364.539762219287,1.3010029017038,18.0016937800365,,5617613.0,5420651.0,11038264.0,0.2,0.2,,,2.5,,2.30200000000001,68.3323912053163,30530.0,24.7113012893745,97.698,1.34911743933303
Belgium,2010,100.0,100.0,7.6294,52.0144279661342,26.3502220937405,25.6642058723937,0.76242021032565,0.731185867013627,11.9,,9.7,,,,79.64149,31.74045,92.66365,30.00144,61.72838,1.35199999809265,23.375,75.2730026245117,1.86,483548031197.108,2.74423108261561,28.4,12.01315,22.5,37.2,8.6,13.9,17.8,20.7281008927679,80.1829268292683,,,165.209854752641,1.08463286136283,111.110074,0.0,16.8827412373583,65.7832315041066,17.334027258535,359.827807133421,0.913639391631709,18.1053717091607,,5544815.0,5350771.0,10895586.0,0.2,0.2,,,2.5,,2.349,67.9461408571065,30530.0,24.3328891633947,97.651,0.962809676840454
Belgium,2009,100.0,100.0,8.4296,51.9425622544117,26.2331153515918,25.7094469028199,0.649461797098524,0.824554955015162,11.8,,9.6,,,,79.42992,30.61776,93.26414,28.44017,61.6929,1.48699998855591,23.4740009307861,75.0390014648438,1.84,484552792442.345,-2.25317154824786,28.5,11.84732,22.7,37.2,8.5,13.9,17.7,20.5085654010495,80.0341463414634,,,149.310665686874,1.16003992188797,108.4282234,,16.9205078481097,65.814341515699,17.2651506361914,356.555250990753,0.804599572619861,18.1394404718828,,5494816.0,5301677.0,10796493.0,0.0,0.2,,,2.5,,2.39700000000001,68.4673567461081,30530.0,23.6206032953047,97.603,0.853791422542778
Belgium,2008,100.0,100.0,9.2298,52.0559766171109,26.2486616981671,25.8073149189437,0.707919062524801,0.818254030530527,11.9,,9.8,,,,78.32391,29.38723,93.01065,27.40498,60.42416,1.55299997329712,24.6720008850098,73.7750015258789,1.85,518625897172.99,0.783158195820619,28.4,12.51252,22.7,37.2,8.7,13.9,17.6,21.7666259303706,79.6804878048781,,,180.890889775039,1.2138983166693,105.2227353,,16.9722429986832,65.7652579267481,17.2624990745687,353.697919418758,0.789976845480149,18.1539653950943,,5451570.0,5258403.0,10709973.0,0.0,0.2,,,2.5,,2.44499999999999,67.0592960237063,30530.0,25.0875048966873,97.555,0.841239515661802
Belgium,2007,100.0,100.0,10.03,52.2773675994313,26.3365166879984,25.9408509114329,0.884998368205389,0.825786037143856,11.7,,9.5,,,,,,,,,1.85599994659424,24.4270000457764,73.7170028686523,1.82,471821105940.323,3.44897640053534,29.2,,22.3,38.0,8.6,13.6,17.4,22.3064437756101,79.7829268292683,,,178.565559995649,1.09453530115676,100.3790486,,17.0352674419952,65.6696398023776,17.2950927556272,350.914795244386,0.734330830765919,18.1658397992624,,5409818.0,5215882.0,10625700.0,0.2,0.2,,,2.5,,2.495,66.1467454763027,30530.0,24.7098959277659,97.505,0.786651495882079
Belgium,2006,100.0,100.0,10.214,52.4687812133661,26.3999416025475,26.0688396108186,0.903379975822111,0.86302871296528,11.6,,9.6,,,,76.78745,28.20566,92.48347,26.75051,57.73293,1.9539999961853,24.693000793457,73.3529968261719,1.8,409813197842.178,2.50614023797755,28.1,,22.7,36.9,8.7,13.9,17.7,22.2888728138342,79.380487804878,,,175.294500953738,1.05123918569066,92.72939576,,17.0978226324748,65.5871971072016,17.3149802603236,348.347357992074,0.659558214980699,18.1679838146306,,5371633.0,5176325.0,10547958.0,0.2,0.2,,,2.5,,2.54600000000001,66.1434246580794,30530.0,25.1708110613383,97.454,0.711907500572579
Belgium,2005,100.0,100.0,10.398,52.534650894134,26.3748561792833,26.1597947148507,0.836969726544943,0.80155024149409,11.4,,9.9,,,,,,,,,2.03900003433228,24.6860008239746,73.2750015258789,1.76,387365750528.541,2.09426565677184,29.3,11.1742,22.2,38.2,8.7,13.6,17.3,22.4431489838218,78.9804878048781,,,168.600347116098,1.09156005763437,91.0666428,,17.1500668538562,65.5588768097048,17.291056336439,346.057364597094,0.550055708089009,18.1565606265897,,5337874.0,5140743.0,10478617.0,0.2,0.2,,,2.5,,2.59699999999999,66.1298224481252,30530.0,25.3533123068902,97.403,0.604479238401223
Belgium,2004,100.0,100.0,10.582,52.6362474206993,26.3491163295365,26.2871310911628,1.01670244263013,0.806250953223783,11.3,,9.7,,,,,,,,,2.21900010108948,24.9389991760254,72.8430023193359,1.72,370885026074.0,3.6348531201026,30.5,,21.9,39.1,8.4,13.4,17.1,22.8248191896644,78.8780487804878,,,159.749506813948,1.14927213880449,87.13361692,,17.2220787229761,65.5152323204025,17.2626889566214,344.159081902246,0.432788248129175,18.1258567663584,,5310399.0,5110738.0,10421137.0,0.0,0.2,,,2.5,,2.65000000000001,65.5573886180212,30530.0,25.3762836830808,97.35,0.48827848090044
Belgium,2003,100.0,100.0,10.766,52.6524341981761,26.2661779184103,26.3862562797658,1.02453150955379,0.931150758556945,11.0,,10.3,,,,,,,,,1.72099995613098,24.9190006256104,73.3600006103516,1.67,319002821670.429,0.774406593148001,28.1,,22.7,37.0,8.6,13.9,17.9,23.1016517682606,78.1292682926829,,,153.779830984321,1.21498815616525,82.59725088,,17.2851854183767,65.5082929009144,17.2065216807089,342.672820343461,0.418641508069053,18.0737932172572,,5289562.0,5086571.0,10376133.0,0.2,0.5,,,2.5,,2.70399999999999,65.6756292977022,30530.0,24.9491838456816,97.296,0.475187017156648
Belgium,2002,100.0,100.0,10.95,52.6037551377273,26.1277745204173,26.47598061731,1.02666605105482,0.90106408312592,10.9,,10.2,,,,,,,,,1.78999996185303,25.7840003967285,72.4260025024414,1.65,258860436664.784,1.78049554421949,,,,,,,,23.7263106079252,78.0756097560976,,,160.100942940417,1.21571220776463,78.16562364,,17.349493023801,65.5291882157882,17.1213187604108,341.241248348745,0.448268894821562,18.0197205271692,,5269639.0,5063146.0,10332785.0,,,,,2.5,,2.759,64.8951102848017,30530.0,25.5432259490572,97.241,0.504840005818933
Belgium,2001,100.0,100.0,10.7954,52.549682304639,25.9463050720774,26.6033772325616,1.10365990389347,0.91466840252467,11.2,,10.1,,,,,,,,,1.37999999523163,25.488000869751,73.1320037841797,1.67,237841968680.09,0.811553673521345,,,,,,,,24.2607653306164,77.9731707317073,,,155.150498479241,1.27650416647228,74.59042376,,17.4391577338892,65.5524134610083,17.0084288051025,339.71499339498,0.343951157623668,17.9711408481615,,5248012.0,5038558.0,10286570.0,,,,,2.5,,2.81399999999999,64.4057453222187,30530.0,26.6400264270375,97.186,0.402615693084428
Belgium,2000,100.0,100.0,10.6408,52.514115505908,25.7237772053865,26.7903383005215,1.16794850942213,0.890918278310628,11.4,,10.2,,,,,,,,,1.90799999237061,25.8129997253418,72.2789993286133,1.67,237904919845.218,3.63363580186243,,,,,,,,24.8219361634563,77.7219512195122,,,153.793372679322,1.34121027642881,54.74598263,,17.5658062953114,65.5677043635242,16.8664893411643,338.548546895641,0.242517956221334,17.9045724603862,,5231510.0,5019740.0,10251250.0,,,,,2.5,,2.871,63.2700931756396,30530.0,27.0797995523232,97.129,0.308431312307231
Belgium,1999,100.0,100.0,10.4862,52.332524134093,25.4715731837221,26.8609509503709,1.06802715517594,0.956033890542707,11.2,99.3,10.3,,,,,,,,,2.39299988746643,25.7709999084473,71.8359985351563,1.62,260202429149.798,3.56333650515313,,,,,,,,24.7976464422297,77.619512195122,,,132.190157149525,1.38583555922092,31.07315732,,17.6331037253441,65.6458602303621,16.7210360442938,,0.229189103029716,17.82106760301,,5219839.0,5006580.0,10226419.0,,,,,,,2.935,63.4543005249236,,26.7973925790047,97.065,0.300301131948299
Belgium,1998,100.0,100.0,10.3316,52.137150273453,25.1756144156062,26.9615358578468,1.24594011845301,1.02700409744083,11.2,,10.3,,,,,,,,,2.23799991607666,27.2450008392334,70.5169982910156,1.6,260601911535.897,1.97527365466989,,,,,,,,25.62262889271,77.4731707317073,,,,1.46391926511004,17.1557654,,17.7218619872292,65.7301696472868,16.5479683654839,,0.213527650670943,17.7367071826331,,5208451.0,4994557.0,10203008.0,,,,,,,3.004,62.7461089958787,,26.9469093725265,96.996,0.287787745843932
Belgium,1997,100.0,100.0,10.177,51.8962404011599,24.83874187406,27.0574985270999,1.33000720896301,1.0537427781875,11.4,,10.2,,,,,,,,,2.65700006484985,27.5459995269775,69.7969970703125,1.6,254813599458.728,3.71041962167318,,,,,,,,26.1467628038751,77.3707317073171,,,,1.47697579587888,9.531632548,,17.8131414879552,65.8344181398892,16.3524403721556,,0.241991884983082,17.6505334883113,,5197588.0,4983657.0,10181245.0,,,,,,,3.07599999999999,62.1478549905363,,26.3474985694921,96.924,0.317332906060917
